"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"870733452437487616","","","2017-06-02 20:06:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EGSworld: Ready to die? ""The Westborough High Massacre""; coming June 7th, 2017. #EGS https://t.co/AVmNBsjpBt","870732830044803073","4417481065","2017-06-02 20:04:18 +0000","https://twitter.com/EGSworld/status/870732830044803073/photo/1,https://twitter.com/EGSworld/status/870732830044803073/photo/1"
"870677994326679553","870674233172668417","3462273137","2017-06-02 16:26:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If I told ya I'd have to kill ya.","","","",""
"870674233172668417","","","2017-06-02 16:11:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I always get sad at 12:08pm....","","","",""
"870325682848628736","","","2017-06-01 17:06:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","But it'll be around midnight eastern time, so if you're nocturnal hit me up. You won't wanna miss this thing.","","","",""
"870325526061355008","","","2017-06-01 17:05:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm gonna need your guys' help next Wednesday night. I'll have more info on this soon; I need someone to record a brief live stream of me.","","","",""
"869932155748700168","869909972485910532","307632245","2017-05-31 15:02:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BStreetMarcy 😏","","","",""
"869909203481227264","","","2017-05-31 13:31:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm gonna be dead by the end of next week....","","","",""
"869909135483076609","","","2017-05-31 13:31:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Correction, 7 lbs..","","","",""
"869907086934671361","","","2017-05-31 13:23:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I lost 6 lbs...Ohhh fucckkkk....","","","",""
"869748877901127680","869703846473367552","3029015691","2017-05-31 02:54:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@davegs960 Nope, it'll be in an online folder that lets you download whatever you want individually. =) All through one link.","","","",""
"869587451202990080","869573671937069056","834134874470625280","2017-05-30 16:12:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 It's not far anymore. Now it's just enduring lol","","","",""
"869587351718301696","869586921571450881","2349008779","2017-05-30 16:12:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll Ohhh I'll bring it alright.....","","","",""
"869557178327339009","","","2017-05-30 14:12:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This will all be late in the day on June 7th. Digital release will be last. Big video around 9pm ET, digital set around midnight.","","","",""
"869556915780689920","","","2017-05-30 14:11:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plus the animation blows everything up to this point out of the water. Remember the digital release too; that's crucial. Lots of new stuff.","","","",""
"869556468479033344","","","2017-05-30 14:09:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You honestly have no idea how hard this video is gonna hit some of you. It'll make you laugh, cringe, possibly scream, and cry. It's crazy.","","","",""
"869556020619751426","","","2017-05-30 14:08:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I hope you guys are ready for next week's massive video...I'm 99% sure that I am...but holy hell...It's a trip...June 7th...So close...","","","",""
"869284625704779780","","","2017-05-29 20:09:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EGS_Mackenzie: Love this girl...😘😊 @EGSandrew https://t.co/tOiQAlZXLE","869283999637700608","745608207993712640","2017-05-29 20:07:10 +0000","https://twitter.com/EGS_Mackenzie/status/869283999637700608/photo/1,https://twitter.com/EGS_Mackenzie/status/869283999637700608/photo/1"
"869253649733750785","869229541579005952","22555860","2017-05-29 18:06:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@freakshow180 Piss on their front door if they're closed.","","","",""
"869224747372085249","","","2017-05-29 16:11:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I refuse to acknowledge any holiday; unless it's Halloween, leave me out of it.","","","",""
"869179900158255104","869146420003188736","70259180","2017-05-29 13:13:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MuscleRyan My spiritual form could rock your world, but you're into guys soooo.....🙄","","","",""
"869137052746625025","","","2017-05-29 10:23:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't care who you are, if you shop at 6am you are a no-life cunt bitch. Unless you're third shift, get the fuck out.","","","",""
"869060448351641600","868930373115404289","70259180","2017-05-29 05:18:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MuscleRyan Life's better with a mystery isn't it?","","","",""
"869059057814036480","869019058762633216","834134874470625280","2017-05-29 05:13:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 Ember lol never had a girlfriend in my life.","","","",""
"868871935769313280","","","2017-05-28 16:49:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What's something you've always wanted to know about me? I'll answer pretty much anything.","","","",""
"868552402668060672","868498071822454784","2349008779","2017-05-27 19:40:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll That was the first time I didn't act for a video..Had D's in my college classes and felt awful. It turned out great haha 5 years already....","","","",""
"868497305044996096","868495367079415809","2349008779","2017-05-27 16:01:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll Now there's a throwback....","","","",""
"868493570185056257","","","2017-05-27 15:46:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""YOU FUCKING BIRDS!!!""  https://t.co/IKHXrb0q1e #embersghostsquad #EGS #AndrewBlaze https://t.co/BTxJabt8C8","","","","https://instagram.com/p/BUmemR2hLgU/,https://twitter.com/EGSandrew/status/868493570185056257/video/1"
"868444202392223744","","","2017-05-27 12:30:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Holy smokes, the remixing and remastering on Sgt. Pepper is amazing. 0_0 Wish the 2009 Remasters were remixed back then. #SgtPepper50","","","",""
"868333292591960064","868316417518686209","834134874470625280","2017-05-27 05:09:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 Daww, I love you too. 😘","","","",""
"868151874192592897","","","2017-05-26 17:08:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm not gay but I'd totally go gay for @BJAofficial if I had to. #God","","","",""
"868081391447179264","","","2017-05-26 12:28:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ugghhhnhhhhh, today SUUUUUCCCCKKKKKSSSSSSSSSSSSS........","","","",""
"867812037853937664","","","2017-05-25 18:38:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I love @EGS_Mackenzie more than I love tacos....and that's saying a lot...","","","",""
"867608483092455425","867529430670901249","28924268","2017-05-25 05:09:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AaronFuckingB It's really not the same place anymore. At least the money whores can die now.","","","",""
"867442975802052609","","","2017-05-24 18:11:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","One tired soul..... https://t.co/QaChYpKkFk https://t.co/GJNFQVnbeP","","","","https://instagram.com/p/BUfA9JAhV1N/,https://twitter.com/EGSandrew/status/867442975802052609/photo/1"
"867424082295496704","","","2017-05-24 16:56:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't even care if people who enjoy it mirror it/repost it in the end. This thing is bold. I hope you're ready haha 14 days.","","","",""
"867423794767548416","","","2017-05-24 16:55:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I've never had a legit video I made get flagged before, but this will definitely be the first. I'm releasing it digitally to avoid that.","","","",""
"867423134038753281","","","2017-05-24 16:52:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm almost 95% certain that YouTube is going to ban this video worldwide...There's no way this will go unscathed. I'm willing to risk that.","","","",""
"867399060914831361","","","2017-05-24 15:17:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Time is the ultimate enemy in this game called ""life"".","","","",""
"867060105426210817","","","2017-05-23 16:50:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's actually a lengthy video so hopefully it holds your attention throughout..I mean I don't see why it wouldn't, but still...","","","",""
"867059934562856965","","","2017-05-23 16:49:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The big video for June 7th has a little bit of everything, especially shots on video which return me to my roots.","","","",""
"867010613280747520","","","2017-05-23 13:33:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Hi, I'm Tate. I'm dead; wanna hook up?""","","","",""
"866883935468498945","","","2017-05-23 05:10:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Another catastrophic even happens and as expected the social media ""sympathy"" whores come out of the woodwork.","","","",""
"866862601799700480","866779829558890496","16291762","2017-05-23 03:45:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@makemebad35 Welcome to the real world....not very pretty is it?","","","",""
"866726948814422016","866698531272314880","22555860","2017-05-22 18:46:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@freakshow180 I'll never forget when you clocked her head off of the step railing when we filmed your Christmas video.","","","",""
"866360910641868800","866340826896633857","834134874470625280","2017-05-21 18:31:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 And thus World War III is born....😆","","","",""
"866288702267564032","","","2017-05-21 13:44:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ohhhh man...I'm sorry but that is funny....I named something after something severely controversial without even realizing it. Wow...","","","",""
"866288060266360832","","","2017-05-21 13:42:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","And it was completely unintentional....THAT...is fucking hilarious...Ohhhh man...Oh there's gonna be conspiracy theories swirling over this.","","","",""
"866287744993112064","","","2017-05-21 13:41:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some things in life reallly...really....REALLY shock me sometimes...Especially when you name something that has such an ironic definition...","","","",""
"866287448204222464","","","2017-05-21 13:39:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AHAHAHAHAHAHAHAHA!!!! OH MY FUCKING GODDESS! XD Wow...hahahahaha! Ohhhh....Ohhhhh mannnnn......Holyyy....Ooohhh....Wow....Just wow....","","","",""
"866192792636329984","866177236554199040","3029015691","2017-05-21 07:23:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@davegs960 I'd kill for paragraphs of replies haha","","","",""
"866192708993462273","866177388287340544","3029015691","2017-05-21 07:23:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@davegs960 I blabber a lot too, that's just how I am, but when it's important stuff like emailing talent and getting your vision across, you know?","","","",""
"866161521197555712","","","2017-05-21 05:19:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That's just like saying ""I don't give a shit"". As a creator it makes you feel like you don't even matter; just sayin...","","","",""
"866160952919687168","","","2017-05-21 05:17:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nothing makes my blood boil faster than writing a 3-5 paragraph email and getting a one sentence response....😑","","","",""
"865994266157486080","865993285877338112","834134874470625280","2017-05-20 18:14:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 Ehhhh, not as many as I would've liked..😕 I see that turning around soon. 😏","","","",""
"865984472121999360","865984095821680641","834134874470625280","2017-05-20 17:36:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 If only they could make a tearjerker on it...They're due for a sad one. Seems like it's been since the Tank episode. That one got me.","","","",""
